-469, 211, 802
-472, 192, 583
-428, 204, 400
-338, 263, 142
-225, 279, -53
-98, 165, -147
63, -53, -284
-,-,-
-261, 112, 1635
-276, 94, 1775
-399, 197, 1992
-508, 196, 1998
-630, 187, 1862
-605, 190, 1555
-550, 108, 1339
-479, -59, 1176
-523, 29, 1098
-466, 146, 800
-466, 146, 800
-303, 241, 426
-,-,-
-134, 66, 1638
-86, 120, 1516
-125, 129, 1666
-168, 99, 1873
-253, -2, 1998
-384, -83, 1998
-508, -123, 1998
-526, -43, 1998
-561, 92, 1853
-499, 139, 1416
-418, 208, 1056
-304, 288, 667
-152, 353, 241
-152, 353, 241
-63, 432, -46
0, 381, -239
31, 282, -265
63, 156, -260
152, -85, -359
-,-,-
-174, 84, 1248
-156, 109, 1418
-99, 0, 1519
-99, 0, 1519
-77, -20, 1776
-115, -25, 1996
-155, -5, 1998
-156, -51, 1998
-114, -183, 1998
-88, -196, 1998
-175, -24, 1945
-266, 257, 1536
-253, 412, 1074
-216, 509, 656
-229, 538, 369
-229, 538, 369
-,-,-
70, 70, 1202
-91, 129, 1497
-94, 169, 1330
-1, 102, 1282
-1, 102, 1282
-79, 146, 1545
-116, 110, 1657
-100, -8, 1700
-92, -120, 1685
-94, -176, 1548
-56, -175, 1242
-23, -162, 1082
-10, -93, 967
-23, 71, 820
-23, 71, 820
-66, 187, 603
-116, 288, 396
-119, 345, 252
-,-,-
-203, -84, 1809
-191, 20, 1728
-141, 5, 1640
-49, -20, 1700
-141, 53, 1901
-227, 54, 1998
-262, -40, 1998
-328, -101, 1951
-294, -172, 1748
-293, -49, 1509
-263, 83, 1059
-263, 83, 1059
-243, 215, 730
-199, 304, 320
-199, 419, 11
-206, 449, -270
-,-,-
-223, -89, 1882
-200, -116, 1873
-179, -61, 1912
-165, -7, 1922
-158, -73, 1844
-170, -142, 1829
-235, -87, 1777
-214, -1, 1585
-171, 42, 1291
-123, 24, 961
-129, 104, 778
-176, 139, 605
-216, 208, 394
-216, 208, 394
-251, 369, 178
-254, 439, 7
-,-,-
-296, 60, 1742
-296, 60, 1742
-325, 30, 1719
-317, 11, 1605
-292, 5, 1529
-234, -19, 1387
-232, 39, 1147
-274, 130, 907
-295, 184, 699
-250, 236, 496
-134, 286, 247
-134, 286, 247
-11, 56, -42
92, -140, -86
80, -18, -117
-,-,-
-150, 34, 1560
-184, -4, 1591
-223, -36, 1667
-223, -36, 1667
-308, 33, 1700
-304, -4, 1499
-271, -68, 1215
-268, -142, 1125
-301, 11, 901
-281, 140, 630
-235, 211, 407
-165, 159, 299
-105, 171, 137
-49, 218, -20
-,-,-
-285, -96, 1748
-285, -96, 1748
-310, -148, 1866
